127.0.0.1 - - [28/Apr/2018:20:49:23 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12888
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:33 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 200 11098
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:36 +0530] "GET /Ecommerce/admin/resources/images/Arun_brandings/Hatsun_icon.jpg HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/viewshipdetails HTTP/1.1" 200 9383
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:39 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:40 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_both.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:40 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_asc.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 200 11098
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:44 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/categorylist HTTP/1.1" 200 10094
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/resources/css/searching.css HTTP/1.1" 200 565
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:48 +0530] "GET /css/searchicon.png HTTP/1.1" 404 1030
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/add1 HTTP/1.1" 200 5908
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/datatables.min.css HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/datatables.css HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/css/ss.css HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1100
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:51 +0530] "GET /Ecommerce/admin/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12457
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:53 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:56:54 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/categoryproductlist?id=1001 HTTP/1.1" 200 8826
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/images/img_exotics_icecream_cake_big.jpg HTTP/1.1" 200 87088
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/images/ARUN%20ICE%20CREAM%20CASSATA%20SLICES%20145%20ML-4-500x500.jpg HTTP/1.1" 200 40718
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:13 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/user/product?id=1002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/login HTTP/1.1" 200 9471
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:58:16 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12458
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:07 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:08 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/categoryproductlist?id=1002 HTTP/1.1" 200 7788
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [28/Apr/2018:20:59:10 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
